12:00:17,0.01,-0.9,-0.41
12:01:17,0.01,-0.91,-0.41
12:02:18,0.01,-0.9,-0.41
12:03:18,0.01,-0.9,-0.41
12:04:18,0.01,-0.9,-0.41
12:05:18,0.01,-0.9,-0.41
12:06:18,0.01,-0.9,-0.41
12:07:18,0.01,-0.9,-0.41
12:08:18,0.01,-0.9,-0.41
12:09:18,0.01,-0.91,-0.41
12:10:18,0.01,-0.9,-0.41
12:11:18,0.01,-0.9,-0.41
12:12:18,0.01,-0.9,-0.41
12:13:18,0.01,-0.9,-0.41
12:14:18,0.01,-0.9,-0.41
12:15:18,0.01,-0.9,-0.41
12:16:18,0.01,-0.9,-0.41
12:17:18,0.01,-0.9,-0.41
12:18:18,0.01,-0.9,-0.41
12:19:19,0.01,-0.9,-0.41
12:20:19,0.01,-0.9,-0.41
12:21:19,0.01,-0.91,-0.41
12:22:19,0.01,-0.9,-0.41
12:23:19,0.01,-0.9,-0.41
12:24:19,0.01,-0.9,-0.41
12:25:19,0.01,-0.9,-0.41
12:26:19,0.01,-0.9,-0.41
12:27:19,0.01,-0.9,-0.41
12:28:19,0.01,-0.9,-0.41
12:29:19,0.01,-0.9,-0.41
12:30:19,0.01,-0.9,-0.41
12:31:19,0.01,-0.9,-0.41
12:32:19,0.01,-0.9,-0.41
12:33:19,0.01,-0.9,-0.41
12:34:19,0.01,-0.9,-0.41
12:35:20,0.01,-0.9,-0.41
12:36:20,0.01,-0.91,-0.41
12:37:20,0.01,-0.91,-0.41
12:38:20,0.01,-0.9,-0.41
12:39:20,0.01,-0.9,-0.41
12:40:20,0.01,-0.9,-0.41
12:41:20,0.01,-0.9,-0.41
12:42:20,0.01,-0.91,-0.41
12:43:20,0.01,-0.9,-0.41
12:44:20,0.01,-0.91,-0.41
12:45:20,0.01,-0.9,-0.41
12:46:20,0.01,-0.9,-0.41
12:47:20,0.01,-0.9,-0.41
12:48:20,0.01,-0.91,-0.41
12:49:20,0.01,-0.91,-0.41
12:50:20,0.01,-0.9,-0.41
12:51:21,0.01,-0.9,-0.41
12:52:21,0.01,-0.9,-0.41
12:53:21,0.01,-0.9,-0.41
12:54:21,0.01,-0.9,-0.41
12:55:21,0.01,-0.9,-0.41
12:56:21,0.01,-0.9,-0.41
12:57:21,0.01,-0.91,-0.41
12:58:21,0.01,-0.9,-0.41
12:59:21,0.01,-0.91,-0.41
01:00:21,0.01,-0.9,-0.41
01:01:21,0.01,-0.9,-0.41
01:02:21,0.01,-0.9,-0.41
01:03:21,0.01,-0.91,-0.41
01:04:22,0.01,-0.9,-0.41
01:05:22,0.01,-0.9,-0.41
01:06:22,0.01,-0.9,-0.41
01:07:22,0.01,-0.9,-0.41
01:08:22,0.01,-0.9,-0.41
