04 12 2019 00:00:38,32.11715316772461
04 12 2019 00:01:38,31.887042999267578
04 12 2019 00:02:38,32.11715316772461
04 12 2019 00:03:38,32.09945297241211
04 12 2019 00:04:38,31.94014549255371
04 12 2019 00:05:38,32.064048767089844
04 12 2019 00:06:38,32.15255355834961
04 12 2019 00:07:38,31.780838012695312
04 12 2019 00:08:39,31.993247985839844
04 12 2019 00:09:39,31.816240310668945
04 12 2019 00:10:39,32.081748962402344
04 12 2019 00:11:39,31.975547790527344
04 12 2019 00:12:39,31.710037231445312
04 12 2019 00:13:39,31.851642608642578
04 12 2019 00:14:39,31.67463493347168
04 12 2019 00:15:39,31.763137817382812
04 12 2019 00:16:39,31.727737426757812
04 12 2019 00:17:39,31.727737426757812
04 12 2019 00:18:39,32.081748962402344
04 12 2019 00:19:39,31.904743194580078
04 12 2019 00:20:39,31.780838012695312
04 12 2019 00:21:39,31.95784568786621
04 12 2019 00:22:39,31.745437622070312
04 12 2019 00:23:39,31.851642608642578
04 12 2019 00:24:39,31.816240310668945
04 12 2019 00:25:39,31.780838012695312
04 12 2019 00:26:40,32.010948181152344
04 12 2019 00:27:40,31.798538208007812
04 12 2019 00:28:40,31.710037231445312
04 12 2019 00:29:40,31.887042999267578
04 12 2019 00:30:40,31.69233512878418
04 12 2019 00:31:40,31.887042999267578
04 12 2019 00:32:40,31.763137817382812
04 12 2019 00:33:40,31.94014549255371
04 12 2019 00:34:40,31.922443389892578
04 12 2019 00:35:40,31.922443389892578
04 12 2019 00:36:40,31.816240310668945
04 12 2019 00:37:40,31.94014549255371
04 12 2019 00:38:40,31.993247985839844
04 12 2019 00:39:40,31.67463493347168
04 12 2019 00:40:40,31.993247985839844
04 12 2019 00:41:40,31.816240310668945
04 12 2019 00:42:40,31.887042999267578
04 12 2019 00:43:40,32.028648376464844
04 12 2019 00:44:41,31.727737426757812
04 12 2019 00:45:41,31.904743194580078
04 12 2019 00:46:41,31.975547790527344
04 12 2019 00:47:41,31.798538208007812
04 12 2019 00:48:41,31.869342803955078
04 12 2019 00:49:41,31.887042999267578
04 12 2019 00:50:41,31.904743194580078
04 12 2019 00:51:41,32.064048767089844
04 12 2019 00:52:41,31.975547790527344
04 12 2019 00:53:41,31.975547790527344
04 12 2019 00:54:41,31.993247985839844
04 12 2019 00:55:41,32.010948181152344
04 12 2019 00:56:41,31.993247985839844
04 12 2019 00:57:41,32.046348571777344
04 12 2019 00:58:41,31.833942413330078
04 12 2019 00:59:41,31.94014549255371
04 12 2019 01:00:42,31.869342803955078
04 12 2019 01:01:42,31.922443389892578
04 12 2019 01:02:42,31.95784568786621
04 12 2019 01:03:42,31.727737426757812
04 12 2019 01:04:42,32.028648376464844
04 12 2019 01:05:42,31.887042999267578
04 12 2019 01:06:42,31.94014549255371
04 12 2019 01:07:42,31.69233512878418
04 12 2019 01:08:42,31.94014549255371
04 12 2019 01:09:42,31.993247985839844
04 12 2019 01:10:42,31.975547790527344
04 12 2019 01:11:42,32.09945297241211
04 12 2019 01:12:42,31.710037231445312
04 12 2019 01:13:42,31.922443389892578
04 12 2019 01:14:42,31.780838012695312
04 12 2019 01:15:43,31.975547790527344
04 12 2019 01:16:43,31.975547790527344
04 12 2019 01:17:43,31.95784568786621
04 12 2019 01:18:43,32.046348571777344
04 12 2019 01:19:43,32.09945297241211
04 12 2019 01:20:43,31.993247985839844
04 12 2019 01:21:43,31.922443389892578
04 12 2019 01:22:43,31.745437622070312
04 12 2019 01:23:43,31.94014549255371
04 12 2019 01:24:43,31.922443389892578
04 12 2019 01:25:43,32.064048767089844
04 12 2019 01:26:43,32.064048767089844
04 12 2019 01:27:43,31.816240310668945
04 12 2019 01:28:43,31.904743194580078
04 12 2019 01:29:43,32.028648376464844
04 12 2019 01:30:44,31.869342803955078
04 12 2019 01:31:44,32.081748962402344
04 12 2019 01:32:44,31.94014549255371
04 12 2019 01:33:44,31.869342803955078
04 12 2019 01:34:44,32.010948181152344
04 12 2019 01:35:44,31.904743194580078
04 12 2019 01:36:44,31.851642608642578
04 12 2019 01:37:44,32.010948181152344
04 12 2019 01:38:44,31.904743194580078
04 12 2019 01:39:44,32.11715316772461
04 12 2019 01:40:44,31.869342803955078
04 12 2019 01:41:44,31.95784568786621
04 12 2019 01:42:44,31.975547790527344
04 12 2019 01:43:44,31.780838012695312
04 12 2019 01:44:44,31.869342803955078
04 12 2019 01:45:44,31.993247985839844
04 12 2019 01:46:45,31.780838012695312
04 12 2019 01:47:45,31.869342803955078
04 12 2019 01:48:45,31.851642608642578
04 12 2019 01:49:45,31.639232635498047
04 12 2019 01:50:45,31.710037231445312
04 12 2019 01:51:45,31.833942413330078
04 12 2019 01:52:45,31.95784568786621
04 12 2019 01:53:45,31.993247985839844
04 12 2019 01:54:45,31.780838012695312
04 12 2019 01:55:45,31.869342803955078
04 12 2019 01:56:45,32.064048767089844
04 12 2019 01:57:45,31.904743194580078
04 12 2019 01:58:45,31.993247985839844
04 12 2019 01:59:45,31.851642608642578
04 12 2019 02:00:45,32.010948181152344
04 12 2019 02:01:46,31.922443389892578
04 12 2019 02:02:46,31.833942413330078
04 12 2019 02:03:46,32.046348571777344
04 12 2019 02:04:46,31.993247985839844
04 12 2019 02:05:46,31.993247985839844
04 12 2019 02:06:46,32.010948181152344
04 12 2019 02:07:46,31.780838012695312
04 12 2019 02:08:46,31.851642608642578
04 12 2019 02:09:46,31.975547790527344
04 12 2019 02:10:46,32.028648376464844
04 12 2019 02:11:46,31.869342803955078
04 12 2019 02:12:46,31.869342803955078
