12 03 2018 00:00:35,0.006788485683500767,-0.9089391827583313,-0.4085434675216675
12 03 2018 00:01:35,0.008970499038696289,-0.9084567427635193,-0.4070972800254822
12 03 2018 00:02:35,0.008000715635716915,-0.9079742431640625,-0.4097485840320587
12 03 2018 00:03:35,0.007515823468565941,-0.9079742431640625,-0.4085434675216675
12 03 2018 00:04:35,0.007030931767076254,-0.9079742431640625,-0.40926656126976013
12 03 2018 00:05:35,0.006788485683500767,-0.9094216227531433,-0.4083024263381958
12 03 2018 00:06:35,0.006788485683500767,-0.9079742431640625,-0.4099896252155304
12 03 2018 00:07:35,0.008000715635716915,-0.9084567427635193,-0.40926656126976013
12 03 2018 00:08:35,0.007515823468565941,-0.9089391827583313,-0.41071271896362305
12 03 2018 00:09:35,0.007515823468565941,-0.9082155227661133,-0.40757936239242554
12 03 2018 00:10:35,0.007758269552141428,-0.9074918031692505,-0.40757936239242554
12 03 2018 00:11:35,0.007515823468565941,-0.9067681431770325,-0.40926656126976013
12 03 2018 00:12:35,0.008243161253631115,-0.9084567427635193,-0.40902552008628845
12 03 2018 00:13:35,0.008485606871545315,-0.9077330827713013,-0.4095075726509094
12 03 2018 00:14:35,0.007273377384990454,-0.9086979627609253,-0.4080613851547241
12 03 2018 00:15:35,0.008243161253631115,-0.9091804623603821,-0.40902552008628845
12 03 2018 00:16:35,0.00654603959992528,-0.9074918031692505,-0.4114357829093933
12 03 2018 00:17:35,0.009212944656610489,-0.9084567427635193,-0.40782037377357483
12 03 2018 00:18:35,0.008243161253631115,-0.9084567427635193,-0.4056510925292969
12 03 2018 00:19:36,0.007515823468565941,-0.9077330827713013,-0.4070972800254822
12 03 2018 00:20:36,0.008243161253631115,-0.9079742431640625,-0.40926656126976013
12 03 2018 00:21:36,0.008243161253631115,-0.9082155227661133,-0.40733829140663147
12 03 2018 00:22:36,0.00654603959992528,-0.9091804623603821,-0.411194771528244
12 03 2018 00:23:36,0.007273377384990454,-0.9089391827583313,-0.40926656126976013
12 03 2018 00:24:36,0.007030931767076254,-0.9086979627609253,-0.4097485840320587
12 03 2018 00:25:36,0.007030931767076254,-0.9082155227661133,-0.40902552008628845
12 03 2018 00:26:36,0.008243161253631115,-0.9084567427635193,-0.4083024263381958
12 03 2018 00:27:36,0.00654603959992528,-0.9082155227661133,-0.4087844789028168
12 03 2018 00:28:36,0.007030931767076254,-0.9091804623603821,-0.4083024263381958
12 03 2018 00:29:36,0.007515823468565941,-0.9086979627609253,-0.4068562686443329
12 03 2018 00:30:36,0.007515823468565941,-0.9079742431640625,-0.4083024263381958
12 03 2018 00:31:36,0.007515823468565941,-0.9089391827583313,-0.4087844789028168
12 03 2018 00:32:36,0.007030931767076254,-0.9082155227661133,-0.4080613851547241
12 03 2018 00:33:37,0.007030931767076254,-0.9084567427635193,-0.4099896252155304
12 03 2018 00:34:37,0.009212944656610489,-0.9086979627609253,-0.4080613851547241
12 03 2018 00:35:37,0.008243161253631115,-0.9072505831718445,-0.40926656126976013
12 03 2018 00:36:37,0.007030931767076254,-0.9094216227531433,-0.4063741862773895
12 03 2018 00:37:37,0.008970499038696289,-0.9084567427635193,-0.4087844789028168
12 03 2018 00:38:37,0.008243161253631115,-0.9094216227531433,-0.40757936239242554
12 03 2018 00:39:37,0.008000715635716915,-0.9079742431640625,-0.4085434675216675
12 03 2018 00:40:37,0.008000715635716915,-0.9094216227531433,-0.4068562686443329
12 03 2018 00:41:37,0.007273377384990454,-0.9077330827713013,-0.40733829140663147
12 03 2018 00:42:37,0.007030931767076254,-0.9096628427505493,-0.4070972800254822
