12 25 2018 00:00:20,0.01,-0.91,-0.41
12 25 2018 00:01:20,0.01,-0.91,-0.4
12 25 2018 00:02:20,0.01,-0.91,-0.4
12 25 2018 00:03:20,0.01,-0.91,-0.4
12 25 2018 00:04:20,0.01,-0.91,-0.41
12 25 2018 00:05:20,0.01,-0.91,-0.41
12 25 2018 00:06:20,0.01,-0.91,-0.4
12 25 2018 00:07:20,0.01,-0.91,-0.41
12 25 2018 00:08:20,0.01,-0.91,-0.41
12 25 2018 00:09:20,0.01,-0.91,-0.41
12 25 2018 00:10:20,0.01,-0.91,-0.4
12 25 2018 00:11:20,0.01,-0.91,-0.4
12 25 2018 00:12:20,0.01,-0.91,-0.4
12 25 2018 00:13:20,0.01,-0.91,-0.4
12 25 2018 00:14:20,0.01,-0.91,-0.4
12 25 2018 00:15:20,0.01,-0.91,-0.41
12 25 2018 00:16:21,0.01,-0.91,-0.41
12 25 2018 00:17:21,0.01,-0.91,-0.41
12 25 2018 00:18:21,0.01,-0.91,-0.4
12 25 2018 00:19:21,0.01,-0.91,-0.41
12 25 2018 00:20:21,0.01,-0.91,-0.4
12 25 2018 00:21:21,0.01,-0.91,-0.4
12 25 2018 00:22:21,0.01,-0.91,-0.4
12 25 2018 00:23:21,0.01,-0.91,-0.4
12 25 2018 00:24:21,0.01,-0.91,-0.4
12 25 2018 00:25:21,0.01,-0.91,-0.4
12 25 2018 00:26:21,0.01,-0.91,-0.41
12 25 2018 00:27:21,0.01,-0.91,-0.41
12 25 2018 00:28:21,0.01,-0.91,-0.41
12 25 2018 00:29:21,0.01,-0.91,-0.41
12 25 2018 00:30:21,0.01,-0.91,-0.4
12 25 2018 00:31:21,0.01,-0.91,-0.4
12 25 2018 00:32:22,0.01,-0.91,-0.4
12 25 2018 00:33:22,0.01,-0.91,-0.4
12 25 2018 00:34:22,0.01,-0.91,-0.4
12 25 2018 00:35:22,0.01,-0.91,-0.4
12 25 2018 00:36:22,0.01,-0.91,-0.41
12 25 2018 00:37:22,0.01,-0.91,-0.4
12 25 2018 00:38:22,0.01,-0.91,-0.4
12 25 2018 00:39:22,0.01,-0.91,-0.4
12 25 2018 00:40:22,0.01,-0.91,-0.4
12 25 2018 00:41:22,0.01,-0.91,-0.4
12 25 2018 00:42:22,0.01,-0.91,-0.41
12 25 2018 00:43:22,0.01,-0.91,-0.4
12 25 2018 00:44:22,0.01,-0.91,-0.4
12 25 2018 00:45:22,0.01,-0.91,-0.4
12 25 2018 00:46:22,0.01,-0.91,-0.4
12 25 2018 00:47:22,0.01,-0.91,-0.41
12 25 2018 00:48:22,0.01,-0.91,-0.4
12 25 2018 00:49:22,0.01,-0.91,-0.4
12 25 2018 00:50:23,0.01,-0.91,-0.4
12 25 2018 00:51:23,0.01,-0.91,-0.4
12 25 2018 00:52:23,0.01,-0.91,-0.41
12 25 2018 00:53:23,0.01,-0.91,-0.4
12 25 2018 00:54:23,0.01,-0.91,-0.4
12 25 2018 00:55:23,0.01,-0.91,-0.41
12 25 2018 00:56:23,0.01,-0.91,-0.41
12 25 2018 00:57:23,0.01,-0.91,-0.41
12 25 2018 00:58:23,0.01,-0.91,-0.4
12 25 2018 00:59:23,0.01,-0.91,-0.4
12 25 2018 01:00:23,0.01,-0.91,-0.4
12 25 2018 01:01:23,0.01,-0.91,-0.41
12 25 2018 01:02:23,0.01,-0.91,-0.4
12 25 2018 01:03:23,0.01,-0.91,-0.41
12 25 2018 01:04:23,0.01,-0.91,-0.41
12 25 2018 01:05:23,0.01,-0.91,-0.4
12 25 2018 01:06:23,0.01,-0.91,-0.41
12 25 2018 01:07:23,0.01,-0.91,-0.4
12 25 2018 01:08:23,0.01,-0.91,-0.4
12 25 2018 01:09:23,0.01,-0.91,-0.4
12 25 2018 01:10:24,0.01,-0.91,-0.41
12 25 2018 01:11:24,0.01,-0.91,-0.41
12 25 2018 01:12:24,0.01,-0.91,-0.41
12 25 2018 01:13:24,0.01,-0.91,-0.41
12 25 2018 01:14:24,0.01,-0.91,-0.41
12 25 2018 01:15:24,0.01,-0.91,-0.41
12 25 2018 01:16:24,0.01,-0.91,-0.4
12 25 2018 01:17:24,0.01,-0.91,-0.41
12 25 2018 01:18:24,0.01,-0.91,-0.4
12 25 2018 01:19:24,0.01,-0.91,-0.41
12 25 2018 01:20:24,0.01,-0.91,-0.41
12 25 2018 01:21:24,0.01,-0.91,-0.4
12 25 2018 01:22:24,0.01,-0.91,-0.4
12 25 2018 01:23:24,0.01,-0.91,-0.4
12 25 2018 01:24:24,0.01,-0.91,-0.4
12 25 2018 01:25:24,0.01,-0.91,-0.41
12 25 2018 01:26:24,0.01,-0.91,-0.4
12 25 2018 01:27:24,0.01,-0.91,-0.41
12 25 2018 01:28:25,0.01,-0.91,-0.41
12 25 2018 01:29:25,0.01,-0.91,-0.4
12 25 2018 01:30:25,0.01,-0.91,-0.41
12 25 2018 01:31:25,0.01,-0.91,-0.4
12 25 2018 01:32:25,0.01,-0.91,-0.4
12 25 2018 01:33:25,0.01,-0.91,-0.4
12 25 2018 01:34:25,0.01,-0.91,-0.4
12 25 2018 01:35:25,0.01,-0.91,-0.41
12 25 2018 01:36:25,0.01,-0.91,-0.4
12 25 2018 01:37:25,0.01,-0.91,-0.4
12 25 2018 01:38:25,0.01,-0.91,-0.41
12 25 2018 01:39:25,0.01,-0.91,-0.4
12 25 2018 01:40:25,0.01,-0.91,-0.41
12 25 2018 01:41:25,0.01,-0.91,-0.4
12 25 2018 01:42:25,0.01,-0.91,-0.4
12 25 2018 01:43:25,0.01,-0.91,-0.41
12 25 2018 01:44:25,0.01,-0.91,-0.4
12 25 2018 01:45:25,0.01,-0.91,-0.4
12 25 2018 01:46:25,0.01,-0.91,-0.41
12 25 2018 01:47:25,0.01,-0.91,-0.41
12 25 2018 01:48:26,0.01,-0.91,-0.4
12 25 2018 01:49:26,0.01,-0.91,-0.41
12 25 2018 01:50:26,0.01,-0.91,-0.4
12 25 2018 01:51:26,0.01,-0.91,-0.41
12 25 2018 01:52:26,0.01,-0.91,-0.4
12 25 2018 01:53:26,0.01,-0.91,-0.4
12 25 2018 01:54:26,0.01,-0.91,-0.4
12 25 2018 01:55:26,0.01,-0.91,-0.4
12 25 2018 01:56:26,0.01,-0.91,-0.4
12 25 2018 01:57:26,0.01,-0.91,-0.4
12 25 2018 01:58:26,0.01,-0.91,-0.4
12 25 2018 01:59:26,0.01,-0.91,-0.4
12 25 2018 02:00:26,0.01,-0.91,-0.41
12 25 2018 02:01:26,0.01,-0.91,-0.4
12 25 2018 02:02:26,0.01,-0.91,-0.4
12 25 2018 02:03:26,0.01,-0.91,-0.41
12 25 2018 02:04:26,0.01,-0.91,-0.41
12 25 2018 02:05:26,0.01,-0.91,-0.4
12 25 2018 02:06:27,0.01,-0.91,-0.4
12 25 2018 02:07:27,0.01,-0.91,-0.4
12 25 2018 02:08:27,0.01,-0.91,-0.4
12 25 2018 02:09:27,0.01,-0.91,-0.4
12 25 2018 02:10:27,0.01,-0.91,-0.4
12 25 2018 02:11:27,0.01,-0.91,-0.4
12 25 2018 02:12:27,0.01,-0.91,-0.4
12 25 2018 02:13:27,0.01,-0.91,-0.4
12 25 2018 02:14:27,0.01,-0.91,-0.41
12 25 2018 02:15:27,0.01,-0.91,-0.4
12 25 2018 02:16:27,0.01,-0.91,-0.41
12 25 2018 02:17:27,0.01,-0.91,-0.4
12 25 2018 02:18:27,0.01,-0.91,-0.4
12 25 2018 02:19:27,0.01,-0.91,-0.4
12 25 2018 02:20:27,0.01,-0.91,-0.4
12 25 2018 02:21:27,0.01,-0.91,-0.41
12 25 2018 02:22:27,0.01,-0.91,-0.4
12 25 2018 02:23:27,0.01,-0.91,-0.4
12 25 2018 02:24:28,0.01,-0.91,-0.41
12 25 2018 02:25:28,0.01,-0.91,-0.4
12 25 2018 02:26:28,0.01,-0.91,-0.41
12 25 2018 02:27:28,0.01,-0.91,-0.4
12 25 2018 02:28:28,0.01,-0.91,-0.4
12 25 2018 02:29:28,0.01,-0.91,-0.4
12 25 2018 02:30:28,0.01,-0.91,-0.4
12 25 2018 02:31:28,0.01,-0.91,-0.41
12 25 2018 02:32:28,0.01,-0.91,-0.4
12 25 2018 02:33:28,0.01,-0.91,-0.4
12 25 2018 02:34:28,0.01,-0.91,-0.4
12 25 2018 02:35:28,0.01,-0.91,-0.41
12 25 2018 02:36:28,0.01,-0.91,-0.41
12 25 2018 02:37:28,0.01,-0.91,-0.41
12 25 2018 02:38:28,0.01,-0.91,-0.4
12 25 2018 02:39:28,0.01,-0.91,-0.41
12 25 2018 02:40:28,0.01,-0.91,-0.4
12 25 2018 02:41:29,0.01,-0.91,-0.41
12 25 2018 02:42:29,0.01,-0.91,-0.4
12 25 2018 02:43:29,0.01,-0.91,-0.41
12 25 2018 02:44:29,0.01,-0.91,-0.41
12 25 2018 02:45:29,0.01,-0.91,-0.4
12 25 2018 02:46:29,0.01,-0.91,-0.4
12 25 2018 02:47:29,0.01,-0.91,-0.4
12 25 2018 02:48:29,0.01,-0.91,-0.4
12 25 2018 02:49:29,0.01,-0.91,-0.4
12 25 2018 02:50:29,0.01,-0.91,-0.41
12 25 2018 02:51:29,0.01,-0.91,-0.4
12 25 2018 02:52:29,0.01,-0.91,-0.41
12 25 2018 02:53:29,0.01,-0.91,-0.4
