01 28 2019 00:00:04,0.01,-0.91,-0.41
01 28 2019 00:01:04,0.01,-0.91,-0.4
01 28 2019 00:02:04,0.01,-0.91,-0.4
01 28 2019 00:03:04,0.01,-0.91,-0.4
01 28 2019 00:04:04,0.01,-0.91,-0.4
01 28 2019 00:05:04,0.01,-0.91,-0.41
01 28 2019 00:06:04,0.01,-0.91,-0.4
01 28 2019 00:07:04,0.01,-0.91,-0.4
01 28 2019 00:08:04,0.01,-0.91,-0.41
01 28 2019 00:09:05,0.01,-0.91,-0.4
01 28 2019 00:10:05,0.01,-0.91,-0.4
01 28 2019 00:11:05,0.01,-0.91,-0.4
01 28 2019 00:12:05,0.01,-0.91,-0.4
01 28 2019 00:13:05,0.01,-0.91,-0.4
01 28 2019 00:14:05,0.01,-0.91,-0.4
01 28 2019 00:15:05,0.01,-0.91,-0.4
01 28 2019 00:16:05,0.01,-0.91,-0.4
01 28 2019 00:17:05,0.01,-0.91,-0.4
01 28 2019 00:18:05,0.01,-0.91,-0.41
01 28 2019 00:19:05,0.01,-0.91,-0.4
01 28 2019 00:20:05,0.01,-0.91,-0.4
01 28 2019 00:21:05,0.01,-0.91,-0.41
01 28 2019 00:22:05,0.01,-0.91,-0.41
01 28 2019 00:23:05,0.01,-0.91,-0.4
01 28 2019 00:24:05,0.01,-0.91,-0.41
01 28 2019 00:25:05,0.01,-0.91,-0.4
01 28 2019 00:26:05,0.01,-0.91,-0.4
01 28 2019 00:27:06,0.01,-0.91,-0.4
01 28 2019 00:28:06,0.01,-0.91,-0.41
01 28 2019 00:29:06,0.01,-0.91,-0.4
01 28 2019 00:30:06,0.01,-0.91,-0.4
01 28 2019 00:31:06,0.01,-0.91,-0.4
01 28 2019 00:32:06,0.01,-0.91,-0.41
01 28 2019 00:33:06,0.01,-0.91,-0.4
01 28 2019 00:34:06,0.01,-0.91,-0.41
01 28 2019 00:35:06,0.01,-0.91,-0.41
01 28 2019 00:36:06,0.01,-0.91,-0.41
01 28 2019 00:37:06,0.01,-0.91,-0.4
01 28 2019 00:38:06,0.01,-0.91,-0.41
01 28 2019 00:39:06,0.01,-0.91,-0.41
01 28 2019 00:40:06,0.01,-0.91,-0.4
01 28 2019 00:41:06,0.01,-0.91,-0.4
01 28 2019 00:42:06,0.01,-0.91,-0.4
01 28 2019 00:43:06,0.01,-0.91,-0.4
01 28 2019 00:44:06,0.01,-0.91,-0.41
01 28 2019 00:45:07,0.01,-0.91,-0.4
01 28 2019 00:46:07,0.01,-0.91,-0.4
01 28 2019 00:47:07,0.01,-0.91,-0.4
01 28 2019 00:48:07,0.01,-0.91,-0.41
01 28 2019 00:49:07,0.01,-0.91,-0.4
01 28 2019 00:50:07,0.01,-0.91,-0.4
01 28 2019 00:51:07,0.01,-0.91,-0.4
01 28 2019 00:52:07,0.01,-0.91,-0.41
01 28 2019 00:53:07,0.01,-0.91,-0.4
01 28 2019 00:54:07,0.01,-0.91,-0.4
01 28 2019 00:55:07,0.01,-0.91,-0.4
01 28 2019 00:56:07,0.01,-0.91,-0.41
01 28 2019 00:57:07,0.01,-0.91,-0.4
01 28 2019 00:58:07,0.01,-0.91,-0.41
01 28 2019 00:59:07,0.01,-0.91,-0.41
01 28 2019 01:00:08,0.01,-0.91,-0.4
01 28 2019 01:01:08,0.01,-0.91,-0.41
01 28 2019 01:02:08,0.01,-0.91,-0.41
01 28 2019 01:03:08,0.01,-0.91,-0.4
01 28 2019 01:04:08,0.01,-0.91,-0.4
01 28 2019 01:05:08,0.01,-0.91,-0.41
01 28 2019 01:06:08,0.01,-0.91,-0.4
01 28 2019 01:07:08,0.01,-0.91,-0.4
01 28 2019 01:08:08,0.01,-0.91,-0.4
01 28 2019 01:09:08,0.01,-0.91,-0.4
01 28 2019 01:10:08,0.01,-0.91,-0.4
01 28 2019 01:11:08,0.01,-0.91,-0.4
01 28 2019 01:12:08,0.01,-0.91,-0.4
01 28 2019 01:13:08,0.01,-0.92,-0.4
01 28 2019 01:14:08,0.01,-0.91,-0.41
01 28 2019 01:15:08,0.01,-0.91,-0.4
01 28 2019 01:16:08,0.01,-0.91,-0.4
01 28 2019 01:17:09,0.01,-0.91,-0.4
01 28 2019 01:18:09,0.01,-0.91,-0.4
01 28 2019 01:19:09,0.01,-0.91,-0.4
01 28 2019 01:20:09,0.01,-0.91,-0.4
01 28 2019 01:21:09,0.01,-0.91,-0.41
01 28 2019 01:22:09,0.01,-0.91,-0.4
01 28 2019 01:23:09,0.01,-0.91,-0.4
01 28 2019 01:24:09,0.01,-0.91,-0.41
01 28 2019 01:25:09,0.01,-0.91,-0.41
01 28 2019 01:26:09,0.01,-0.91,-0.41
01 28 2019 01:27:09,0.01,-0.91,-0.4
01 28 2019 01:28:09,0.01,-0.91,-0.4
01 28 2019 01:29:09,0.01,-0.91,-0.41
01 28 2019 01:30:09,0.01,-0.91,-0.41
01 28 2019 01:31:09,0.01,-0.91,-0.4
01 28 2019 01:32:09,0.01,-0.91,-0.4
01 28 2019 01:33:09,0.01,-0.91,-0.41
01 28 2019 01:34:10,0.01,-0.91,-0.4
01 28 2019 01:35:10,0.01,-0.91,-0.4
01 28 2019 01:36:10,0.01,-0.91,-0.4
01 28 2019 01:37:10,0.01,-0.91,-0.4
01 28 2019 01:38:10,0.01,-0.91,-0.4
01 28 2019 01:39:10,0.01,-0.91,-0.41
01 28 2019 01:40:10,0.01,-0.91,-0.4
01 28 2019 01:41:10,0.01,-0.91,-0.41
01 28 2019 01:42:10,0.01,-0.91,-0.4
01 28 2019 01:43:10,0.01,-0.91,-0.41
01 28 2019 01:44:10,0.01,-0.91,-0.41
01 28 2019 01:45:10,0.01,-0.91,-0.41
01 28 2019 01:46:10,0.01,-0.91,-0.4
01 28 2019 01:47:10,0.01,-0.91,-0.4
01 28 2019 01:48:10,0.01,-0.91,-0.4
01 28 2019 01:49:10,0.01,-0.91,-0.4
01 28 2019 01:50:10,0.01,-0.91,-0.4
01 28 2019 01:51:11,0.01,-0.91,-0.41
01 28 2019 01:52:11,0.01,-0.91,-0.4
01 28 2019 01:53:11,0.01,-0.91,-0.4
01 28 2019 01:54:11,0.01,-0.91,-0.4
01 28 2019 01:55:11,0.01,-0.91,-0.4
01 28 2019 01:56:11,0.01,-0.91,-0.4
01 28 2019 01:57:11,0.01,-0.91,-0.4
01 28 2019 01:58:11,0.01,-0.91,-0.4
01 28 2019 01:59:11,0.01,-0.91,-0.41
01 28 2019 02:00:11,0.01,-0.91,-0.4
01 28 2019 02:01:11,0.01,-0.91,-0.4
01 28 2019 02:02:11,0.01,-0.91,-0.4
01 28 2019 02:03:11,0.01,-0.91,-0.41
01 28 2019 02:04:11,0.01,-0.91,-0.4
01 28 2019 02:05:11,0.01,-0.91,-0.4
01 28 2019 02:06:11,0.01,-0.91,-0.4
01 28 2019 02:07:11,0.01,-0.91,-0.4
01 28 2019 02:08:11,0.01,-0.91,-0.4
01 28 2019 02:09:11,0.01,-0.91,-0.4
01 28 2019 02:10:12,0.01,-0.91,-0.4
01 28 2019 02:11:12,0.01,-0.91,-0.4
01 28 2019 02:12:12,0.01,-0.91,-0.41
01 28 2019 02:13:12,0.01,-0.91,-0.41
01 28 2019 02:14:12,0.01,-0.91,-0.41
01 28 2019 02:15:12,0.01,-0.91,-0.4
01 28 2019 02:16:12,0.01,-0.91,-0.41
01 28 2019 02:17:12,0.01,-0.91,-0.4
01 28 2019 02:18:12,0.01,-0.91,-0.4
01 28 2019 02:19:12,0.01,-0.91,-0.41
01 28 2019 02:20:12,0.01,-0.91,-0.4
01 28 2019 02:21:12,0.01,-0.91,-0.4
01 28 2019 02:22:12,0.01,-0.91,-0.4
01 28 2019 02:23:12,0.01,-0.91,-0.41
01 28 2019 02:24:12,0.01,-0.91,-0.41
01 28 2019 02:25:12,0.01,-0.91,-0.4
01 28 2019 02:26:13,0.01,-0.91,-0.4
01 28 2019 02:27:13,0.01,-0.91,-0.4
01 28 2019 02:28:13,0.01,-0.91,-0.4
01 28 2019 02:29:13,0.01,-0.91,-0.41
01 28 2019 02:30:13,0.01,-0.91,-0.4
01 28 2019 02:31:13,0.01,-0.91,-0.4
01 28 2019 02:32:13,0.01,-0.91,-0.4
01 28 2019 02:33:13,0.01,-0.91,-0.41
01 28 2019 02:34:13,0.01,-0.91,-0.4
01 28 2019 02:35:13,0.01,-0.91,-0.41
01 28 2019 02:36:13,0.01,-0.91,-0.4
01 28 2019 02:37:13,0.01,-0.91,-0.4
01 28 2019 02:38:13,0.01,-0.91,-0.4
01 28 2019 02:39:13,0.01,-0.91,-0.4
01 28 2019 02:40:13,0.01,-0.91,-0.4
01 28 2019 02:41:13,0.01,-0.91,-0.4
01 28 2019 02:42:13,0.01,-0.91,-0.41
01 28 2019 02:43:13,0.01,-0.91,-0.4
01 28 2019 02:44:13,0.01,-0.91,-0.41
01 28 2019 02:45:14,0.01,-0.91,-0.41
01 28 2019 02:46:14,0.01,-0.91,-0.41
01 28 2019 02:47:14,0.01,-0.91,-0.4
01 28 2019 02:48:14,0.01,-0.91,-0.4
01 28 2019 02:49:14,0.01,-0.91,-0.4
01 28 2019 02:50:14,0.01,-0.91,-0.4
01 28 2019 02:51:14,0.01,-0.91,-0.4
01 28 2019 02:52:14,0.01,-0.91,-0.4
01 28 2019 02:53:14,0.01,-0.91,-0.4
01 28 2019 02:54:14,0.01,-0.91,-0.4
01 28 2019 02:55:14,0.01,-0.91,-0.41
01 28 2019 02:56:14,0.01,-0.91,-0.41
01 28 2019 02:57:14,0.01,-0.91,-0.41
01 28 2019 02:58:14,0.01,-0.91,-0.41
01 28 2019 02:59:14,0.01,-0.91,-0.4
01 28 2019 03:00:14,0.01,-0.91,-0.4
01 28 2019 03:01:14,0.01,-0.91,-0.41
01 28 2019 03:02:14,0.01,-0.91,-0.41
01 28 2019 03:03:14,0.01,-0.91,-0.4
01 28 2019 03:04:15,0.01,-0.91,-0.4
01 28 2019 03:05:15,0.01,-0.91,-0.41
01 28 2019 03:06:15,0.01,-0.91,-0.41
01 28 2019 03:07:15,0.01,-0.91,-0.41
01 28 2019 03:08:15,0.01,-0.91,-0.4
01 28 2019 03:09:15,0.01,-0.91,-0.4
01 28 2019 03:10:15,0.01,-0.91,-0.4
01 28 2019 03:11:15,0.01,-0.91,-0.4
01 28 2019 03:12:15,0.01,-0.91,-0.4
01 28 2019 03:13:15,0.01,-0.91,-0.4
01 28 2019 03:14:15,0.01,-0.91,-0.41
01 28 2019 03:15:15,0.01,-0.91,-0.4
01 28 2019 03:16:15,0.01,-0.91,-0.4
01 28 2019 03:17:15,0.01,-0.91,-0.4
01 28 2019 03:18:15,0.01,-0.91,-0.4
01 28 2019 03:19:16,0.01,-0.91,-0.4
01 28 2019 03:20:16,0.01,-0.91,-0.4
01 28 2019 03:21:16,0.01,-0.91,-0.4
01 28 2019 03:22:16,0.01,-0.91,-0.41
01 28 2019 03:23:16,0.01,-0.91,-0.4
01 28 2019 03:24:16,0.01,-0.91,-0.4
01 28 2019 03:25:16,0.01,-0.91,-0.4
01 28 2019 03:26:16,0.01,-0.91,-0.4
01 28 2019 03:27:16,0.01,-0.91,-0.41
01 28 2019 03:28:16,0.01,-0.91,-0.4
01 28 2019 03:29:16,0.01,-0.91,-0.41
01 28 2019 03:30:16,0.01,-0.91,-0.4
01 28 2019 03:31:16,0.01,-0.91,-0.41
01 28 2019 03:32:16,0.01,-0.91,-0.41
01 28 2019 03:33:16,0.01,-0.91,-0.4
01 28 2019 03:34:16,0.01,-0.91,-0.4
01 28 2019 03:35:17,0.01,-0.91,-0.4
01 28 2019 03:36:17,0.01,-0.91,-0.41
01 28 2019 03:37:17,0.01,-0.91,-0.4
01 28 2019 03:38:17,0.01,-0.91,-0.4
01 28 2019 03:39:17,0.01,-0.91,-0.4
01 28 2019 03:40:17,0.01,-0.91,-0.4
01 28 2019 03:41:17,0.01,-0.91,-0.4
01 28 2019 03:42:17,0.01,-0.91,-0.4
01 28 2019 03:43:17,0.01,-0.91,-0.4
01 28 2019 03:44:17,0.01,-0.91,-0.4
01 28 2019 03:45:17,0.01,-0.91,-0.4
01 28 2019 03:46:17,0.01,-0.91,-0.41
01 28 2019 03:47:17,0.01,-0.91,-0.4
01 28 2019 03:48:17,0.01,-0.91,-0.4
01 28 2019 03:49:18,0.01,-0.91,-0.41
01 28 2019 03:50:18,0.01,-0.91,-0.41
01 28 2019 03:51:18,0.01,-0.91,-0.41
01 28 2019 03:52:18,0.01,-0.91,-0.41
01 28 2019 03:53:18,0.01,-0.91,-0.41
01 28 2019 03:54:18,0.01,-0.91,-0.4
01 28 2019 03:55:18,0.01,-0.91,-0.4
01 28 2019 03:56:18,0.01,-0.91,-0.41
01 28 2019 03:57:18,0.01,-0.91,-0.4
01 28 2019 03:58:18,0.01,-0.91,-0.4
01 28 2019 03:59:18,0.01,-0.91,-0.41
01 28 2019 04:00:18,0.01,-0.91,-0.4
01 28 2019 04:01:18,0.01,-0.91,-0.4
01 28 2019 04:02:18,0.01,-0.91,-0.4
01 28 2019 04:03:18,0.01,-0.91,-0.4
01 28 2019 04:04:18,0.01,-0.91,-0.41
01 28 2019 04:05:18,0.01,-0.91,-0.4
01 28 2019 04:06:18,0.01,-0.91,-0.4
01 28 2019 04:07:18,0.01,-0.91,-0.4
01 28 2019 04:08:18,0.01,-0.91,-0.41
01 28 2019 04:09:18,0.01,-0.91,-0.4
01 28 2019 04:10:19,0.01,-0.91,-0.4
01 28 2019 04:11:19,0.01,-0.91,-0.41
01 28 2019 04:12:19,0.01,-0.91,-0.4
01 28 2019 04:13:19,0.01,-0.91,-0.41
01 28 2019 04:14:19,0.01,-0.91,-0.4
01 28 2019 04:15:19,0.01,-0.91,-0.4
01 28 2019 04:16:19,0.01,-0.91,-0.4
01 28 2019 04:17:19,0.01,-0.91,-0.4
01 28 2019 04:18:19,0.01,-0.91,-0.41
01 28 2019 04:19:19,0.01,-0.91,-0.4
01 28 2019 04:20:19,0.01,-0.91,-0.4
01 28 2019 04:21:19,0.01,-0.91,-0.41
01 28 2019 04:22:19,0.01,-0.91,-0.4
01 28 2019 04:23:19,0.01,-0.91,-0.4
01 28 2019 04:24:19,0.01,-0.91,-0.41
01 28 2019 04:25:19,0.01,-0.91,-0.4
01 28 2019 04:26:19,0.01,-0.91,-0.4
01 28 2019 04:27:19,0.01,-0.91,-0.41
01 28 2019 04:28:19,0.01,-0.91,-0.4
01 28 2019 04:29:20,0.01,-0.91,-0.41
01 28 2019 04:30:20,0.01,-0.91,-0.41
01 28 2019 04:31:20,0.01,-0.91,-0.41
01 28 2019 04:32:20,0.01,-0.91,-0.41
01 28 2019 04:33:20,0.01,-0.91,-0.4
01 28 2019 04:34:20,0.01,-0.91,-0.4
01 28 2019 04:35:20,0.01,-0.91,-0.4
01 28 2019 04:36:20,0.01,-0.91,-0.41
01 28 2019 04:37:20,0.01,-0.91,-0.4
01 28 2019 04:38:20,0.01,-0.91,-0.41
01 28 2019 04:39:20,0.01,-0.91,-0.4
01 28 2019 04:40:20,0.01,-0.91,-0.4
01 28 2019 04:41:20,0.01,-0.91,-0.4
01 28 2019 04:42:20,0.01,-0.91,-0.41
01 28 2019 04:43:20,0.01,-0.91,-0.4
01 28 2019 04:44:20,0.01,-0.91,-0.4
01 28 2019 04:45:21,0.01,-0.91,-0.4
01 28 2019 04:46:21,0.01,-0.91,-0.4
01 28 2019 04:47:21,0.01,-0.91,-0.4
01 28 2019 04:48:21,0.01,-0.91,-0.4
01 28 2019 04:49:21,0.01,-0.91,-0.4
01 28 2019 04:50:21,0.01,-0.91,-0.41
01 28 2019 04:51:21,0.01,-0.91,-0.4
01 28 2019 04:52:21,0.01,-0.91,-0.4
01 28 2019 04:53:21,0.01,-0.91,-0.4
