12 11 2018 00:00:58,0.01,-0.91,-0.41
12 11 2018 00:01:58,0.01,-0.91,-0.41
12 11 2018 00:02:58,0.01,-0.91,-0.41
12 11 2018 00:03:58,0.01,-0.91,-0.41
12 11 2018 00:04:58,0.01,-0.91,-0.41
12 11 2018 00:05:58,0.01,-0.91,-0.41
12 11 2018 00:06:58,0.01,-0.91,-0.41
12 11 2018 00:07:58,0.01,-0.91,-0.4
12 11 2018 00:08:58,0.01,-0.91,-0.41
12 11 2018 00:09:59,0.01,-0.91,-0.41
12 11 2018 00:10:59,0.01,-0.91,-0.41
12 11 2018 00:11:59,0.01,-0.91,-0.41
12 11 2018 00:12:59,0.01,-0.91,-0.41
12 11 2018 00:13:59,0.01,-0.91,-0.4
12 11 2018 00:14:59,0.01,-0.91,-0.41
12 11 2018 00:15:59,0.01,-0.91,-0.41
12 11 2018 00:16:59,0.01,-0.91,-0.41
12 11 2018 00:17:59,0.01,-0.91,-0.41
12 11 2018 00:18:59,0.01,-0.91,-0.41
12 11 2018 00:19:59,0.01,-0.91,-0.4
12 11 2018 00:20:59,0.01,-0.91,-0.41
12 11 2018 00:21:59,0.01,-0.91,-0.41
12 11 2018 00:22:59,0.01,-0.91,-0.41
12 11 2018 00:24:00,0.01,-0.91,-0.41
12 11 2018 00:25:00,0.01,-0.91,-0.41
12 11 2018 00:26:00,0.01,-0.91,-0.41
12 11 2018 00:27:00,0.01,-0.91,-0.41
12 11 2018 00:28:00,0.01,-0.91,-0.41
12 11 2018 00:29:00,0.01,-0.91,-0.41
12 11 2018 00:30:00,0.01,-0.91,-0.41
12 11 2018 00:31:00,0.01,-0.91,-0.41
12 11 2018 00:32:00,0.01,-0.91,-0.41
12 11 2018 00:33:00,0.01,-0.91,-0.41
12 11 2018 00:34:00,0.01,-0.91,-0.41
12 11 2018 00:35:00,0.01,-0.91,-0.4
12 11 2018 00:36:00,0.01,-0.91,-0.41
12 11 2018 00:37:01,0.01,-0.91,-0.41
12 11 2018 00:38:01,0.01,-0.91,-0.41
12 11 2018 00:39:01,0.01,-0.91,-0.41
12 11 2018 00:40:01,0.01,-0.91,-0.41
12 11 2018 00:41:01,0.01,-0.91,-0.41
12 11 2018 00:42:01,0.01,-0.91,-0.41
12 11 2018 00:43:01,0.01,-0.91,-0.41
12 11 2018 00:44:01,0.01,-0.91,-0.41
12 11 2018 00:45:01,0.01,-0.91,-0.41
12 11 2018 00:46:01,0.01,-0.91,-0.41
12 11 2018 00:47:01,0.01,-0.91,-0.4
12 11 2018 00:48:01,0.01,-0.91,-0.41
12 11 2018 00:49:01,0.01,-0.91,-0.41
12 11 2018 00:50:01,0.01,-0.91,-0.41
12 11 2018 00:51:01,0.01,-0.91,-0.41
12 11 2018 00:52:01,0.01,-0.91,-0.41
12 11 2018 00:53:02,0.01,-0.91,-0.41
12 11 2018 00:54:02,0.01,-0.91,-0.41
12 11 2018 00:55:02,0.01,-0.91,-0.41
12 11 2018 00:56:02,0.01,-0.91,-0.41
12 11 2018 00:57:02,0.01,-0.91,-0.41
12 11 2018 00:58:02,0.01,-0.91,-0.41
12 11 2018 00:59:02,0.01,-0.91,-0.41
12 11 2018 01:00:02,0.01,-0.91,-0.41
12 11 2018 01:01:02,0.01,-0.91,-0.41
12 11 2018 01:02:02,0.01,-0.91,-0.41
12 11 2018 01:03:02,0.01,-0.91,-0.41
12 11 2018 01:04:02,0.01,-0.91,-0.4
12 11 2018 01:05:02,0.01,-0.91,-0.41
12 11 2018 01:06:02,0.01,-0.91,-0.41
12 11 2018 01:07:02,0.01,-0.91,-0.41
12 11 2018 01:08:02,0.01,-0.91,-0.4
12 11 2018 01:09:02,0.01,-0.91,-0.41
12 11 2018 01:10:03,0.01,-0.91,-0.41
12 11 2018 01:11:03,0.01,-0.91,-0.41
12 11 2018 01:12:03,0.01,-0.91,-0.41
12 11 2018 01:13:03,0.01,-0.91,-0.41
12 11 2018 01:14:03,0.01,-0.91,-0.41
12 11 2018 01:15:03,0.01,-0.91,-0.41
12 11 2018 01:16:03,0.01,-0.91,-0.41
12 11 2018 01:17:03,0.01,-0.91,-0.41
12 11 2018 01:18:03,0.01,-0.91,-0.41
12 11 2018 01:19:03,0.01,-0.91,-0.41
12 11 2018 01:20:03,0.01,-0.91,-0.41
12 11 2018 01:21:03,0.01,-0.91,-0.41
12 11 2018 01:22:03,0.01,-0.91,-0.41
12 11 2018 01:23:03,0.01,-0.91,-0.41
12 11 2018 01:24:03,0.01,-0.91,-0.41
12 11 2018 01:25:03,0.01,-0.91,-0.41
12 11 2018 01:26:03,0.01,-0.91,-0.41
12 11 2018 01:27:04,0.01,-0.91,-0.41
12 11 2018 01:28:04,0.01,-0.91,-0.41
12 11 2018 01:29:04,0.01,-0.91,-0.41
12 11 2018 01:30:04,0.01,-0.91,-0.41
12 11 2018 01:31:04,0.01,-0.91,-0.41
12 11 2018 01:32:04,0.01,-0.91,-0.41
12 11 2018 01:33:04,0.01,-0.91,-0.41
12 11 2018 01:34:04,0.01,-0.91,-0.41
12 11 2018 01:35:04,0.01,-0.91,-0.4
12 11 2018 01:36:04,0.01,-0.91,-0.41
12 11 2018 01:37:04,0.01,-0.91,-0.41
12 11 2018 01:38:04,0.01,-0.91,-0.41
12 11 2018 01:39:04,0.01,-0.91,-0.41
12 11 2018 01:40:04,0.01,-0.91,-0.41
12 11 2018 01:41:04,0.01,-0.91,-0.41
